534,MF,hauptschul/ah,%,,97,,324.2997591890136
535,MF,ah,,535,98,324.2997591890136,
536,MF,zu-m,,,98,,
537,MF,hauptschulniveau,,,98,,
538,MF,,,,,98,,326.2997591890136
539,MF,[1,5s],,,99,326.2997591890136,
540,MF,es,,,99,,
541,MF,kommt,,,99,,
542,MF,auch,,,99,,
543,MF,drauf,,,99,,
544,MF,an,,,99,,
545,MF,,,,,99,,329.1797555653392
546,MF,welche,,,100,329.1797555653392,
547,MF,unterrichtsgegenstände,Unterrichtsgegenstände,,100,,
548,MF,man,,,100,,
549,MF,unterrichtet,,,100,,
550,MF,?,,,100,,331.75975364954417
551,MF,oiso,also,,101,331.75975364954417,
552,MF,i,ich,,101,,
553,MF,unterricht,unterrichte,,101,,
554,MF,net,nicht,,101,,
555,MF,jedes,,,101,,
556,MF,johr,Jahr,,101,,
557,MF,deutsch,Deutsch,,101,,
558,MF,,,,,101,,333.456939889287
559,MF,net,nicht,,102,333.456939889287,
560,MF,jedes,,,102,,333.8730854136086
561,MF,schuljahr,Schuljahr,,103,333.8730854136086,334.8130847156058
562,MF,ich,,,104,334.8130847156058,
563,MF,hab,habe,,104,,
564,MF,auch,,,104,,
565,MF,schuljahre,Schuljahre,,104,,
566,MF,,,,,104,,336.6264167024371
567,MF,wo,,,105,336.6264167024371,
568,MF,ich,,,105,,
569,MF,zu-m,,,105,,
570,MF,beispiel,dem,,105,,
571,MF,sehr,Beispiel,,105,,
572,MF,viel,,,105,,
573,MF,werken,,,105,,
574,MF,oder,,,105,,
575,MF,turnen,,,105,,
576,MF,unterrichte,,,105,,
577,MF,,,,,105,,339.41308129984714
578,MF,und,,,106,340.119747441774,
579,MF,dementsprechend,,,106,,
580,MF,ah,,,106,,
581,MF,ist,,,106,,
582,MF,das,,,106,,
583,MF,deutsch,Deutsch,,106,,
584,MF,für,,,106,,
585,MF,mich,,,106,,
586,MF,nicht,,,106,,
587,MF,so,,,106,,
588,MF,relevant,,,106,,
589,MF,.,,,106,,346.7797424963495
590,MF,ja,,,107,351.3797390805908,
591,MF,ja,,,107,,352.99307121593347
592,MF,kann-ma,,,108,354.0130704585261,
593,MF,sicher,man,,108,,
594,MF,sagen,,,108,,
595,MF,,,,,108,,355.1275748392767
596,MF,ungefähr,,,109,355.1275748392767,
597,MF,fünfzig,,,109,,
598,MF,prozent,Prozent,,109,,
599,MF,zugewanderte,,,109,,
600,MF,kinder,Kinder,,109,,
601,MF,?,,,109,,357.9730675180034
602,MF,also,,,110,358.306400603818,
603,MF,nicht,,,110,,
604,MF,mit,,,110,,
605,MF,deutsch,Deutsch,,110,,
606,MF,als/,,,110,,
607,MF,als,,,110,,
608,MF,erstsprache,Erstsprache,,110,,
609,MF,,,,,110,,361.50639822763804
